measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,selected_half,payload_bytes,stage184_selected_psnr,psnr,psnr_delta_vs_stage184,ssim,ms_ssim,lpips,status,error
residual::gold-fish:00046:00040:00048,gold-fish,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2,right,206313,32.99210499459731,32.99210499459731,0.0,0.8973017334938049,0.9799841642379761,0.07749101519584656,ok,
residual::gold-fish:00046:00044:00048,gold-fish,46,44,48,4,0.5,uniform_gap4,1,left,199963,33.00934076094447,33.00934076094447,0.0,0.8986827731132507,0.9795289635658264,0.0801120400428772,ok,
residual::gold-fish:00047:00040:00048,gold-fish,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2,right,193492,33.26031558283235,33.26031558283235,0.0,0.9074810147285461,0.9812381267547607,0.0771321952342987,ok,
residual::gold-fish:00047:00044:00048,gold-fish,47,44,48,4,0.75,uniform_gap4,1,right,191609,33.23662913781903,33.23662913781903,0.0,0.9064176678657532,0.9811226725578308,0.07667391747236252,ok,
residual::gold-fish:00049:00048:00052,gold-fish,49,48,52,4,0.25,uniform_gap4,1,left,185166,33.3555100299322,33.3555100299322,0.0,0.9066739678382874,0.9822736382484436,0.07527893036603928,ok,
residual::gold-fish:00049:00048:00056,gold-fish,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2,left,184126,33.37044723044635,33.37044723044635,0.0,0.9073522686958313,0.9823536276817322,0.07463918626308441,ok,
residual::gold-fish:00050:00048:00052,gold-fish,50,48,52,4,0.5,uniform_gap4,1,right,202976,33.1391999262728,33.1391999262728,0.0,0.8992015719413757,0.979560136795044,0.08321162313222885,ok,
residual::gold-fish:00050:00048:00056,gold-fish,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2,left,200705,33.16002591849219,33.16002591849219,0.0,0.8991305232048035,0.9794765114784241,0.08129926770925522,ok,
residual::gold-fish:00051:00048:00052,gold-fish,51,48,52,4,0.75,uniform_gap4,1,right,190757,33.61725820860305,33.61725820860305,0.0,0.9119541049003601,0.9829872846603394,0.0759475827217102,ok,
residual::gold-fish:00051:00048:00056,gold-fish,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2,left,203513,33.2587234314808,33.2587234314808,0.0,0.8994722366333008,0.9808849692344666,0.07838691771030426,ok,
residual::gold-fish:00052:00048:00056,gold-fish,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2,left,211745,33.08012220397807,33.08012220397807,0.0,0.8972882628440857,0.9800072312355042,0.08351020514965057,ok,
residual::gold-fish:00053:00048:00056,gold-fish,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2,right,207225,32.975048190876834,32.975048190876834,0.0,0.8900187611579895,0.9782322645187378,0.08844797313213348,ok,
residual::gold-fish:00053:00052:00056,gold-fish,53,52,56,4,0.25,uniform_gap4,1,left,183377,33.285379513906655,33.285379513906655,0.0,0.9022682309150696,0.9814574718475342,0.07352641224861145,ok,
residual::gold-fish:00054:00048:00056,gold-fish,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2,right,198378,33.06782485261822,33.06782485261822,0.0,0.8953306078910828,0.9786503314971924,0.08353334665298462,ok,
residual::gold-fish:00054:00052:00056,gold-fish,54,52,56,4,0.5,uniform_gap4,1,left,201232,33.16290748731809,33.16290748731809,0.0,0.8951947093009949,0.9789642691612244,0.08774277567863464,ok,
residual::gold-fish:00055:00048:00056,gold-fish,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2,right,185186,33.3048828592815,33.3048828592815,0.0,0.905642569065094,0.9820862412452698,0.07452058792114258,ok,
residual::gold-fish:00055:00052:00056,gold-fish,55,52,56,4,0.75,uniform_gap4,1,right,186499,33.30266314951858,33.30266314951858,0.0,0.9053608775138855,0.9820584654808044,0.07475513964891434,ok,
residual::gold-fish:00057:00056:00060,gold-fish,57,56,60,4,0.25,uniform_gap4,1,left,192644,33.48248590472477,33.48248590472477,0.0,0.9118480682373047,0.982631266117096,0.07296783477067947,ok,
residual::gold-fish:00057:00056:00064,gold-fish,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2,left,191432,33.48634075781546,33.48634075781546,0.0,0.911846935749054,0.9826396107673645,0.07249882817268372,ok,
residual::gold-fish:00058:00056:00060,gold-fish,58,56,60,4,0.5,uniform_gap4,1,right,218831,33.46541624122,33.46541624122,0.0,0.9032700657844543,0.9807065725326538,0.08196759223937988,ok,
residual::gold-fish:00058:00056:00064,gold-fish,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2,left,208608,33.502591429715295,33.502591429715295,0.0,0.9025516510009766,0.9810349941253662,0.08024431020021439,ok,
residual::gold-fish:00059:00056:00060,gold-fish,59,56,60,4,0.75,uniform_gap4,1,right,209537,33.735406729102266,33.735406729102266,0.0,0.9070258140563965,0.9816444516181946,0.07644249498844147,ok,
residual::gold-fish:00059:00056:00064,gold-fish,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2,left,215666,33.40762262937541,33.40762262937541,0.0,0.8972335457801819,0.9800044298171997,0.08236727118492126,ok,
residual::gold-fish:00060:00056:00064,gold-fish,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2,left,223870,33.286738188406005,33.286738188406005,0.0,0.882175624370575,0.9785133600234985,0.09848834574222565,ok,
residual::gold-fish:00061:00056:00064,gold-fish,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2,right,207026,33.168010477089204,33.168010477089204,0.0,0.8850899338722229,0.9786064624786377,0.09334039688110352,ok,
residual::gold-fish:00061:00060:00064,gold-fish,61,60,64,4,0.25,uniform_gap4,1,left,201888,33.911847763164175,33.911847763164175,0.0,0.9084616303443909,0.982998251914978,0.07459721714258194,ok,
residual::gold-fish:00062:00056:00064,gold-fish,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2,right,200106,33.60746476660648,33.60746476660648,0.0,0.898601770401001,0.9799236059188843,0.08534829318523407,ok,
residual::gold-fish:00062:00060:00064,gold-fish,62,60,64,4,0.5,uniform_gap4,1,right,202757,33.33082872318336,33.33082872318336,0.0,0.8899790644645691,0.9788116216659546,0.09206242859363556,ok,
residual::gold-fish:00063:00056:00064,gold-fish,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2,right,187643,33.70614480503801,33.70614480503801,0.0,0.9076266288757324,0.9823307991027832,0.07622580975294113,ok,
residual::gold-fish:00063:00060:00064,gold-fish,63,60,64,4,0.75,uniform_gap4,1,right,188555,33.64504168897864,33.64504168897864,0.0,0.9047848582267761,0.9820361137390137,0.07992548495531082,ok,
residual::gold-fish:00065:00064:00068,gold-fish,65,64,68,4,0.25,uniform_gap4,1,left,195203,33.689380690962615,33.689380690962615,0.0,0.9110264182090759,0.9818071126937866,0.0756753608584404,ok,
residual::gold-fish:00065:00064:00072,gold-fish,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2,left,190649,33.68762442434659,33.68762442434659,0.0,0.9112176299095154,0.9817912578582764,0.07752308994531631,ok,
residual::gold-fish:00066:00064:00068,gold-fish,66,64,68,4,0.5,uniform_gap4,1,left,206941,33.44738394957284,33.44738394957284,0.0,0.8977823853492737,0.9804174900054932,0.08334493637084961,ok,
residual::gold-fish:00066:00064:00072,gold-fish,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2,left,202304,33.41085654934404,33.41085654934404,0.0,0.8953993916511536,0.9800302386283875,0.089704729616642,ok,
residual::gold-fish:00067:00064:00068,gold-fish,67,64,68,4,0.75,uniform_gap4,1,right,185405,33.85791183237277,33.85791183237277,0.0,0.9035282135009766,0.9809902906417847,0.08058107644319534,ok,
residual::gold-fish:00067:00064:00072,gold-fish,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2,left,202969,33.25615210970852,33.25615210970852,0.0,0.8831710815429688,0.9787245988845825,0.11021851003170013,ok,
residual::gold-fish:00068:00064:00072,gold-fish,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2,right,208948,33.05062020891263,33.05062020891263,0.0,0.8783156275749207,0.9770373702049255,0.11747333407402039,ok,
residual::gold-fish:00069:00064:00072,gold-fish,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2,right,198132,33.393030418930245,33.393030418930245,0.0,0.8955672383308411,0.980553925037384,0.08984670042991638,ok,
residual::gold-fish:00069:00068:00072,gold-fish,69,68,72,4,0.25,uniform_gap4,1,left,187734,33.822066109155024,33.822066109155024,0.0,0.9116151332855225,0.9823988080024719,0.07439497858285904,ok,
residual::gold-fish:00070:00064:00072,gold-fish,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2,right,192220,33.4353382755791,33.4353382755791,0.0,0.9012000560760498,0.9816581010818481,0.07718692719936371,ok,
residual::gold-fish:00070:00068:00072,gold-fish,70,68,72,4,0.5,uniform_gap4,1,left,195904,33.52056346996553,33.52056346996553,0.0,0.897813618183136,0.9808318614959717,0.08296401798725128,ok,
residual::gold-fish:00071:00064:00072,gold-fish,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2,right,180874,34.05372801108338,34.05372801108338,0.0,0.9136287569999695,0.9834417700767517,0.0752037838101387,ok,
residual::gold-fish:00071:00068:00072,gold-fish,71,68,72,4,0.75,uniform_gap4,1,right,185976,34.08433175850696,34.08433175850696,0.0,0.914551317691803,0.983544111251831,0.07409539818763733,ok,
residual::gold-fish:00073:00072:00076,gold-fish,73,72,76,4,0.25,uniform_gap4,1,left,180778,33.940976187907786,33.940976187907786,0.0,0.9148897528648376,0.9829985499382019,0.07335817813873291,ok,
residual::gold-fish:00073:00072:00077,gold-fish,73,72,77,5,0.2,stage165_adaptive uniform_gap6 uniform_gap8,3,left,178076,33.92531183857889,33.92531183857889,0.0,0.9145218729972839,0.9829210638999939,0.0726422667503357,ok,
residual::gold-fish:00074:00072:00076,gold-fish,74,72,76,4,0.5,uniform_gap4,1,right,198000,33.54140121138551,33.54140121138551,0.0,0.9067041873931885,0.9814723134040833,0.0800127387046814,ok,
residual::gold-fish:00074:00072:00077,gold-fish,74,72,77,5,0.4,stage165_adaptive uniform_gap6 uniform_gap8,3,left,194459,33.46576575388226,33.46576575388226,0.0,0.9017548561096191,0.9807978272438049,0.08865541219711304,ok,
residual::gold-fish:00075:00072:00076,gold-fish,75,72,76,4,0.75,uniform_gap4,1,right,184191,33.765414571658695,33.765414571658695,0.0,0.9117706418037415,0.9831926226615906,0.06749971956014633,ok,
residual::gold-fish:00075:00072:00077,gold-fish,75,72,77,5,0.6,stage165_adaptive uniform_gap6 uniform_gap8,3,right,196988,33.28732364847677,33.28732364847677,0.0,0.8976173400878906,0.9807384610176086,0.07592970132827759,ok,
residual::gold-fish:00076:00072:00077,gold-fish,76,72,77,5,0.8,stage165_adaptive uniform_gap6 uniform_gap8,3,right,187021,33.6376922589975,33.6376922589975,0.0,0.9138583540916443,0.9819620847702026,0.07398812472820282,ok,
residual::horsejump-high:00001:00000:00004,horsejump-high,1,0,4,4,0.25,uniform_gap4,1,left,205166,27.388021454916323,27.388021454916323,0.0,0.8494722247123718,0.9814942479133606,0.17582130432128906,ok,
residual::horsejump-high:00001:00000:00008,horsejump-high,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2,left,203805,27.460271421200503,27.460271421200503,0.0,0.8551414608955383,0.9820889234542847,0.17478851974010468,ok,
residual::horsejump-high:00002:00000:00004,horsejump-high,2,0,4,4,0.5,uniform_gap4,1,right,209810,27.317148160892785,27.317148160892785,0.0,0.8378377556800842,0.97951340675354,0.17865784466266632,ok,
residual::horsejump-high:00002:00000:00008,horsejump-high,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2,left,209540,27.538073894629317,27.538073894629317,0.0,0.8558149337768555,0.9823313355445862,0.16789492964744568,ok,
residual::horsejump-high:00003:00000:00004,horsejump-high,3,0,4,4,0.75,uniform_gap4,1,right,200635,27.7390239349715,27.7390239349715,0.0,0.8633778691291809,0.9828375577926636,0.16235588490962982,ok,
residual::horsejump-high:00003:00000:00008,horsejump-high,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2,left,212974,27.503142727510056,27.503142727510056,0.0,0.8445992469787598,0.9806126356124878,0.17911982536315918,ok,
residual::horsejump-high:00004:00000:00008,horsejump-high,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2,left,215415,27.095266444193726,27.095266444193726,0.0,0.8183386921882629,0.9767490029335022,0.20473971962928772,ok,
residual::horsejump-high:00005:00000:00008,horsejump-high,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2,right,220261,27.269309540524645,27.269309540524645,0.0,0.8165388107299805,0.9754859805107117,0.20531819760799408,ok,
residual::horsejump-high:00005:00004:00008,horsejump-high,5,4,8,4,0.25,uniform_gap4,1,left,206813,28.056155026764728,28.056155026764728,0.0,0.8747264742851257,0.9842574000358582,0.16013114154338837,ok,
residual::horsejump-high:00006:00000:00008,horsejump-high,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2,right,215125,27.61289862392612,27.61289862392612,0.0,0.8464919924736023,0.9804461002349854,0.18486250936985016,ok,
residual::horsejump-high:00006:00004:00008,horsejump-high,6,4,8,4,0.5,uniform_gap4,1,left,214846,27.677352725836563,27.677352725836563,0.0,0.8530939221382141,0.9813966751098633,0.17390383780002594,ok,
residual::horsejump-high:00007:00000:00008,horsejump-high,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2,right,209188,27.755860183305657,27.755860183305657,0.0,0.8638229966163635,0.9827762246131897,0.16922274231910706,ok,
residual::horsejump-high:00007:00004:00008,horsejump-high,7,4,8,4,0.75,uniform_gap4,1,right,208517,27.721321568351144,27.721321568351144,0.0,0.860733687877655,0.9824540019035339,0.1703411489725113,ok,
residual::horsejump-high:00009:00008:00012,horsejump-high,9,8,12,4,0.25,uniform_gap4,1,left,217836,28.33744896203388,28.33744896203388,0.0,0.8808534741401672,0.9830923676490784,0.1590430736541748,ok,
residual::horsejump-high:00009:00008:00015,horsejump-high,9,8,15,7,0.14285714285714285,stage165_adaptive,1,left,216348,28.405584702791575,28.405584702791575,0.0,0.8853567242622375,0.984413743019104,0.15394029021263123,ok,
residual::horsejump-high:00009:00008:00016,horsejump-high,9,8,16,8,0.125,uniform_gap8,1,left,216069,28.392749908140402,28.392749908140402,0.0,0.8845884203910828,0.9838718771934509,0.15701988339424133,ok,
residual::horsejump-high:00010:00008:00012,horsejump-high,10,8,12,4,0.5,uniform_gap4,1,right,226476,28.336209662521373,28.336209662521373,0.0,0.8667519688606262,0.9822397232055664,0.15976300835609436,ok,
residual::horsejump-high:00010:00008:00015,horsejump-high,10,8,15,7,0.2857142857142857,stage165_adaptive,1,left,224559,28.352282819853656,28.352282819853656,0.0,0.8654689192771912,0.9823036789894104,0.15943534672260284,ok,
residual::horsejump-high:00010:00008:00016,horsejump-high,10,8,16,8,0.25,uniform_gap8,1,left,223506,28.34309077711696,28.34309077711696,0.0,0.8676533699035645,0.9824959635734558,0.16328147053718567,ok,
residual::horsejump-high:00011:00008:00012,horsejump-high,11,8,12,4,0.75,uniform_gap4,1,right,217315,28.723720984013568,28.723720984013568,0.0,0.8943800926208496,0.9845555424690247,0.14423416554927826,ok,
residual::horsejump-high:00011:00008:00015,horsejump-high,11,8,15,7,0.42857142857142855,stage165_adaptive,1,left,228844,28.089947525375173,28.089947525375173,0.0,0.843815803527832,0.9788379073143005,0.19365647435188293,ok,
residual::horsejump-high:00011:00008:00016,horsejump-high,11,8,16,8,0.375,uniform_gap8,1,left,228159,28.143799111829495,28.143799111829495,0.0,0.848869800567627,0.9795583486557007,0.1907903403043747,ok,
residual::horsejump-high:00012:00008:00015,horsejump-high,12,8,15,7,0.5714285714285714,stage165_adaptive,1,right,226792,28.325204559791715,28.325204559791715,0.0,0.8587712645530701,0.980364978313446,0.18162009119987488,ok,
residual::horsejump-high:00012:00008:00016,horsejump-high,12,8,16,8,0.5,uniform_gap8,1,right,229301,27.958546865899105,27.958546865899105,0.0,0.8344383835792542,0.9768505692481995,0.20859219133853912,ok,
residual::horsejump-high:00013:00008:00015,horsejump-high,13,8,15,7,0.7142857142857143,stage165_adaptive,1,right,221701,28.62420322775323,28.62420322775323,0.0,0.8737142086029053,0.9821086525917053,0.1626778542995453,ok,
residual::horsejump-high:00013:00008:00016,horsejump-high,13,8,16,8,0.625,uniform_gap8,1,right,226048,28.33687908164783,28.33687908164783,0.0,0.852223813533783,0.9796974658966064,0.18302930891513824,ok,
residual::horsejump-high:00013:00012:00016,horsejump-high,13,12,16,4,0.25,uniform_gap4,1,left,215023,28.86585265861262,28.86585265861262,0.0,0.8914732933044434,0.9848748445510864,0.14617674052715302,ok,
residual::horsejump-high:00014:00008:00015,horsejump-high,14,8,15,7,0.8571428571428571,stage165_adaptive,1,right,212994,28.687012132700005,28.687012132700005,0.0,0.8928239345550537,0.984855592250824,0.155248761177063,ok,
residual::horsejump-high:00014:00008:00016,horsejump-high,14,8,16,8,0.75,uniform_gap8,1,right,220884,28.48744494766233,28.48744494766233,0.0,0.8769412040710449,0.9829869866371155,0.16623151302337646,ok,
residual::horsejump-high:00014:00012:00016,horsejump-high,14,12,16,4,0.5,uniform_gap4,1,left,223717,28.441993013351585,28.441993013351585,0.0,0.8708796501159668,0.9824999570846558,0.17521007359027863,ok,
residual::horsejump-high:00015:00008:00016,horsejump-high,15,8,16,8,0.875,uniform_gap8,1,right,213190,28.12031780235418,28.12031780235418,0.0,0.8790807723999023,0.9840156435966492,0.15920446813106537,ok,
residual::horsejump-high:00015:00012:00016,horsejump-high,15,12,16,4,0.75,uniform_gap4,1,right,210603,28.098002834863507,28.098002834863507,0.0,0.8766779899597168,0.9837777018547058,0.16022416949272156,ok,
residual::horsejump-high:00017:00016:00020,horsejump-high,17,16,20,4,0.25,stage165_adaptive uniform_gap4,2,left,200542,27.986244987753153,27.986244987753153,0.0,0.8731101155281067,0.983177125453949,0.16139988601207733,ok,
residual::horsejump-high:00017:00016:00024,horsejump-high,17,16,24,8,0.125,uniform_gap8,1,left,202868,28.02644781603357,28.02644781603357,0.0,0.8771496415138245,0.9836593270301819,0.15921567380428314,ok,
residual::horsejump-high:00018:00016:00020,horsejump-high,18,16,20,4,0.5,stage165_adaptive uniform_gap4,2,right,210510,27.73118192342914,27.73118192342914,0.0,0.8483365178108215,0.9795517325401306,0.17852400243282318,ok,
residual::horsejump-high:00018:00016:00024,horsejump-high,18,16,24,8,0.25,uniform_gap8,1,left,206476,27.804379345990156,27.804379345990156,0.0,0.8554028868675232,0.9810434579849243,0.17179261147975922,ok,
residual::horsejump-high:00019:00016:00020,horsejump-high,19,16,20,4,0.75,stage165_adaptive uniform_gap4,2,right,202544,27.994721753800906,27.994721753800906,0.0,0.8689519762992859,0.9830934405326843,0.1652129739522934,ok,
residual::horsejump-high:00019:00016:00024,horsejump-high,19,16,24,8,0.375,uniform_gap8,1,left,210259,27.540926058787825,27.540926058787825,0.0,0.8292822241783142,0.9780617952346802,0.19058175384998322,ok,
residual::horsejump-high:00020:00016:00024,horsejump-high,20,16,24,8,0.5,uniform_gap8,1,right,226876,27.518317194092944,27.518317194092944,0.0,0.824321448802948,0.9765770435333252,0.20817922055721283,ok,
residual::horsejump-high:00021:00016:00024,horsejump-high,21,16,24,8,0.625,uniform_gap8,1,right,223929,27.797538549830435,27.797538549830435,0.0,0.8414990901947021,0.9793059825897217,0.18487514555454254,ok,
