sequence,frame_index,adaptive_psnr,adaptive_ssim,adaptive_ms_ssim,adaptive_lpips,adaptive_payload_bytes,gap8_psnr,gap8_lpips,gap4_psnr,gap4_lpips,delta_psnr_gap4_vs_adaptive,delta_lpips_gap4_vs_adaptive,low_psnr_flag,high_lpips_flag,high_payload_flag,risk_score
bmx-trees,27,31.856962936595785,0.9008743166923523,0.9876691699028015,0.140255868434906,249896,31.984215345371325,0.13411469757556915,32.421748411766536,0.11360307782888412,0.5647854751707513,-0.02665279060602188,0,0,1,0.59792
breakdance,21,25.402680184690304,0.8502981066703796,0.982288658618927,0.19097468256950378,148183,25.402680184690304,0.19097468256950378,25.775047705189174,0.16572092473506927,0.37236752049886945,-0.02525375783443451,1,0,0,0.5973198153096959
camel,65,25.412804552271602,0.7961891293525696,0.979401171207428,0.1960991621017456,220460,25.412804552271602,0.1960991621017456,25.40727739250364,0.19695259630680084,-0.005527159767961365,0.0008534342050552368,1,0,1,0.5963954477283978
goat,13,27.527409736747725,0.8599902987480164,0.9870553016662598,0.1796383559703827,249789,27.527409736747725,0.1796383559703827,27.55332967379575,0.17950010299682617,0.025919937048026753,-0.00013825297355651855,0,0,1,0.59578
goat,83,26.400264246517303,0.8472184538841248,0.9861088991165161,0.1874367743730545,249732,26.400264246517303,0.1874367743730545,26.48143804327503,0.18688201904296875,0.08117379675772796,-0.0005547553300857544,0,0,1,0.59464
bmx-trees,74,25.952965182688757,0.7646236419677734,0.9749624729156494,0.22703859210014343,240289,25.952965182688757,0.22703859210014343,25.94748756493344,0.22719652950763702,-0.005477617755317965,0.0001579374074935913,1,1,1,0.5935866593141113
scooter-black,31,27.197860053022794,0.9092531204223633,0.9892383217811584,0.13022325932979584,249637,27.33678404340587,0.12195312231779099,27.083626225962497,0.13805440068244934,-0.11423382706029628,0.007831141352653503,0,0,1,0.59274
drift-straight,11,30.610363512471743,0.9337647557258606,0.9918152093887329,0.10701073706150055,249578,30.302600014564675,0.12140324711799622,30.77881895606702,0.10057802498340607,0.16845544359527764,-0.006432712078094482,0,0,1,0.59156
bmx-trees,59,27.293414152310326,0.816478431224823,0.9804579019546509,0.1871972382068634,249568,27.293414152310326,0.1871972382068634,27.60074469566757,0.18100881576538086,0.3073305433572422,-0.006188422441482544,0,0,1,0.59136
goat,1,27.050253845798036,0.8462755084037781,0.9860005974769592,0.18860988318920135,249560,27.051533693834457,0.18759503960609436,27.042469566212013,0.18791237473487854,-0.007784279586022791,-0.0006975084543228149,0,0,1,0.5912
libby,9,33.890762892834886,0.9094746708869934,0.98649001121521,0.12340793013572693,249556,33.890762892834886,0.12340793013572693,33.66383582989834,0.13511322438716888,-0.22692706293654652,0.011705294251441956,0,0,1,0.59112
goat,12,27.468379070890073,0.8591590523719788,0.9868125319480896,0.1788996011018753,249496,27.468379070890073,0.1788996011018753,27.6914703054387,0.17196446657180786,0.223091234548626,-0.006935134530067444,0,0,1,0.58992
soapbox,66,30.86290228378057,0.8959061503410339,0.9868220090866089,0.14608120918273926,249496,30.86290228378057,0.14608120918273926,30.803776609913154,0.1494111269712448,-0.05912567386741685,0.003329917788505554,0,0,1,0.58992
scooter-black,39,27.214777186861987,0.9077160358428955,0.9886525869369507,0.1379448026418686,249485,27.582538222596348,0.11847606301307678,27.343961443858756,0.12937742471694946,0.12918425699676916,-0.008567377924919128,0,0,1,0.5897
scooter-black,33,27.61307487430851,0.9162861704826355,0.9898962378501892,0.12550945580005646,249480,27.738384434993414,0.11711377650499344,27.41460622055825,0.13563008606433868,-0.19846865375025757,0.010120630264282227,0,0,1,0.5896
goat,21,27.658172729121606,0.8695099353790283,0.9877040386199951,0.16751471161842346,249453,27.658172729121606,0.16751471161842346,27.736987714840478,0.16698119044303894,0.07881498571887136,-0.0005335211753845215,0,0,1,0.58906
bmx-trees,5,30.789668495032238,0.8629148006439209,0.9815196394920349,0.1688397228717804,249405,30.789668495032238,0.1688397228717804,31.44004473589371,0.11946553736925125,0.6503762408614726,-0.049374185502529144,0,0,1,0.5881
soapbox,59,30.412245090846287,0.8936489224433899,0.9863418936729431,0.1443054974079132,249396,29.85866125823055,0.1652437299489975,31.11983817924562,0.11721552908420563,0.7075930883993315,-0.02708996832370758,0,0,1,0.58792
bmx-trees,22,33.32641442566397,0.9128570556640625,0.9891392588615417,0.1146981418132782,249360,33.32641442566397,0.1146981418132782,33.182897542287634,0.12030400335788727,-0.1435168833763356,0.00560586154460907,0,0,1,0.5872
goat,7,27.414231562039205,0.8577502369880676,0.9868863821029663,0.17479853332042694,249307,27.4205423459129,0.17431707680225372,27.41889507311084,0.17391563951969147,0.0046635110716337635,-0.0008828938007354736,0,0,1,0.58614
loading,21,29.103166853786018,0.9115433692932129,0.9878339767456055,0.14858895540237427,249306,29.103166853786018,0.14858895540237427,29.488203527811212,0.12135367095470428,0.38503667402519426,-0.027235284447669983,0,0,1,0.58612
bmx-trees,47,30.026760799445377,0.9016773700714111,0.9875978231430054,0.12224997580051422,249297,30.026760799445377,0.12224997580051422,30.013778604430623,0.12225238233804703,-0.012982195014753728,2.4065375328063965e-06,0,0,1,0.58594
bike-packing,25,25.414684503614712,0.8411113619804382,0.9835902452468872,0.18988582491874695,149388,25.414684503614712,0.18988582491874695,25.375105934716533,0.19042028486728668,-0.0395785688981789,0.0005344599485397339,1,0,0,0.585315496385288
camel,86,25.416233392918993,0.7882024645805359,0.9787163734436035,0.19637340307235718,211975,25.416233392918993,0.19637340307235718,25.42777631249934,0.19644084572792053,0.011542919580346478,6.744265556335449e-05,1,0,0,0.5837666070810066
goat,60,27.488419472385676,0.862453281879425,0.9867215752601624,0.16358894109725952,249178,27.488419472385676,0.16358894109725952,27.913448017359897,0.1551140546798706,0.4250285449742215,-0.008474886417388916,0,0,1,0.58356
india,21,31.423649534053318,0.8663498759269714,0.9822465777397156,0.2192879319190979,249176,31.423649534053318,0.2192879319190979,32.89771966773715,0.13970784842967987,1.4740701336838313,-0.07958008348941803,0,0,1,0.58352
drift-straight,41,31.895264368711253,0.9251627326011658,0.9912750720977783,0.1267305612564087,249170,31.895264368711253,0.1267305612564087,31.385080094998614,0.1731705367565155,-0.510184273712639,0.04643997550010681,0,0,1,0.5834
shooting,28,33.73913854168723,0.9143111109733582,0.9894025921821594,0.226240336894989,242926,33.73913854168723,0.226240336894989,36.25674060056487,0.0670877993106842,2.5176020588776353,-0.1591525375843048,0,1,1,0.5833267378997802
parkour,4,27.992552525430515,0.7916057705879211,0.9740917682647705,0.2406284511089325,228407,27.992552525430515,0.2406284511089325,29.015000337835403,0.1648975908756256,1.022447812404888,-0.07573086023330688,0,1,1,0.58070902217865
soapbox,84,29.426248292158107,0.8781380653381348,0.9827120900154114,0.1878451704978943,249030,29.426248292158107,0.1878451704978943,31.655414957516875,0.09267803281545639,2.2291666653587683,-0.0951671376824379,0,0,1,0.5806
bmx-trees,61,30.778174796072708,0.8875673413276672,0.9869158267974854,0.15337219834327698,249013,30.778174796072708,0.15337219834327698,30.9050314998475,0.14671097695827484,0.1268567037747914,-0.006661221385002136,0,0,1,0.58026
bike-packing,20,25.581470397379857,0.8026750683784485,0.978080689907074,0.22806565463542938,182948,25.581470397379857,0.22806565463542938,26.567272080467824,0.17014195024967194,0.985801683087967,-0.057923704385757446,1,1,0,0.5798426953287311
soapbox,45,29.868360167140402,0.8771620392799377,0.9844542145729065,0.1539434790611267,248965,29.868360167140402,0.1539434790611267,30.55510487619302,0.12712590396404266,0.6867447090526184,-0.026817575097084045,0,0,1,0.5793
bmx-trees,52,27.091378590866555,0.8094088435173035,0.979525089263916,0.17787589132785797,248959,27.091378590866555,0.17787589132785797,27.7924361506782,0.15540461242198944,0.7010575598116446,-0.02247127890586853,0,0,1,0.57918
mbike-trick,52,29.667252941385573,0.8599767684936523,0.9828416705131531,0.24892950057983398,193736,29.667252941385573,0.24892950057983398,30.19238728718079,0.16328059136867523,0.525134345795216,-0.08564890921115875,0,1,0,0.5785900115966797
mbike-trick,22,29.69241413700682,0.8599534630775452,0.9835507273674011,0.24892902374267578,185079,29.69241413700682,0.24892902374267578,29.886520722167063,0.23135387897491455,0.1941065851602417,-0.01757514476776123,0,1,0,0.5785804748535156
breakdance,49,25.42232029557724,0.8591673970222473,0.9849860072135925,0.1747736930847168,129135,25.42232029557724,0.1747736930847168,25.372858006923387,0.1736156940460205,-0.04946228865385294,-0.001157999038696289,1,0,0,0.57767970442276
goat,22,27.73680366116368,0.8675636649131775,0.9876886010169983,0.17169909179210663,248866,27.73680366116368,0.17169909179210663,27.71135758509107,0.17390227317810059,-0.025446076072611845,0.0022031813859939575,0,0,1,0.57732
blackswan,20,29.66516063402139,0.8679258823394775,0.9843372106552124,0.1746099442243576,248748,29.66516063402139,0.1746099442243576,30.305120010544776,0.1392204761505127,0.639959376523386,-0.03538946807384491,0,0,1,0.57496
goat,2,27.201902585657987,0.851571261882782,0.9864895343780518,0.179001122713089,248743,27.135370601927733,0.1780261993408203,27.15033573532523,0.17724783718585968,-0.05156685033275821,-0.001753285527229309,0,0,1,0.57486
soapbox,58,30.41772499861631,0.8955784440040588,0.9868671298027039,0.1397097110748291,248666,30.405338170703985,0.13840259611606598,30.413967977097972,0.13946375250816345,-0.003757021518339343,-0.0002459585666656494,0,0,1,0.57332
breakdance,59,25.42794427697256,0.855072557926178,0.984367847442627,0.1779824197292328,161250,25.42794427697256,0.1779824197292328,25.472751353847322,0.17096218466758728,0.044807076874761265,-0.007020235061645508,1,0,0,0.5720557230274395
goat,54,27.413701687278493,0.8623750805854797,0.9872449636459351,0.17224082350730896,248599,27.413701687278493,0.17224082350730896,27.415800381486836,0.1709492802619934,0.002098694208342522,-0.0012915432453155518,0,0,1,0.57198
soapbox,52,29.958376362723946,0.8898345828056335,0.9860714673995972,0.13966195285320282,248579,29.59035529188846,0.15859229862689972,31.095521852219953,0.09380194544792175,1.1371454894960067,-0.04586000740528107,0,0,1,0.57158
drift-straight,6,28.881341183380613,0.9037846922874451,0.989463210105896,0.14690826833248138,248455,28.91745999592077,0.1418376863002777,29.027833158290765,0.1365099996328354,0.14649197491015187,-0.010398268699645996,0,0,1,0.5691
bmx-trees,39,29.949324998734962,0.900427520275116,0.9867676496505737,0.11930111050605774,248421,29.975926959239008,0.11857271194458008,29.941697474418266,0.1193685382604599,-0.00762752431669611,6.742775440216064e-05,0,0,1,0.56842
parkour,27,28.644836703008533,0.8041371703147888,0.9747754335403442,0.24005495011806488,228248,28.644836703008533,0.24005495011806488,29.42612602149933,0.18302567303180695,0.7812893184907956,-0.057029277086257935,0,1,1,0.5660590023612976
soapbox,36,30.027433875331884,0.8693404197692871,0.9838780164718628,0.16402924060821533,248280,30.027433875331884,0.16402924060821533,30.76973303972833,0.12325511127710342,0.7422991643964458,-0.04077412933111191,0,0,1,0.5656
drift-straight,47,32.36356799265109,0.9276261329650879,0.9915512800216675,0.1345280259847641,248234,32.36356799265109,0.1345280259847641,32.28207069435723,0.13664627075195312,-0.08149729829386132,0.002118244767189026,0,0,1,0.56468
breakdance,61,25.435763575323755,0.8516926169395447,0.9833377003669739,0.17916014790534973,155867,25.435763575323755,0.17916014790534973,25.77535847248192,0.16321593523025513,0.3395948971581646,-0.015944212675094604,1,0,0,0.5642364246762455
scooter-black,29,26.341909183461173,0.8829411864280701,0.9847550988197327,0.17027997970581055,248169,26.099924417118316,0.17976729571819305,27.134719725838504,0.13304594159126282,0.7928105423773317,-0.03723403811454773,0,0,1,0.56338
camel,71,25.4878127884037,0.7952663898468018,0.9794521927833557,0.1946716010570526,222539,25.4878127884037,0.1946716010570526,25.487795615406164,0.1949998140335083,-1.717299753778434e-05,0.0003282129764556885,1,0,1,0.5629672115962987
camel,13,25.883910965963995,0.8178922533988953,0.9809868931770325,0.18135108053684235,242236,25.883910965963995,0.18135108053684235,25.89826385014173,0.18240520358085632,0.014352884177736058,0.001054123044013977,1,0,1,0.5608090340360048
loading,11,28.833919253844353,0.9181004166603088,0.9885357618331909,0.12042544037103653,248040,28.81885593891279,0.12323249876499176,28.8793889114734,0.11854562163352966,0.0454696576290452,-0.0018798187375068665,0,0,1,0.5608
goat,67,26.619923968160958,0.8507111072540283,0.9857916831970215,0.177202969789505,248037,26.619923968160958,0.177202969789505,26.800732102433564,0.1772834062576294,0.18080813427260622,8.043646812438965e-05,0,0,1,0.56074
goat,37,27.405465866479823,0.8636091351509094,0.9872609376907349,0.17666466534137726,247943,27.405465866479823,0.17666466534137726,27.45727070442587,0.17821863293647766,0.0518048379460474,0.0015539675951004028,0,0,1,0.55886
camel,34,25.748216902220232,0.8076252937316895,0.979905903339386,0.19056421518325806,235351,25.748216902220232,0.19056421518325806,25.744325258832205,0.18829426169395447,-0.003891643388026722,-0.002269953489303589,1,0,1,0.558803097779768
dogs-jump,12,31.011488359417076,0.8358314037322998,0.9774660468101501,0.2479265332221985,156506,30.837018633115733,0.24580936133861542,32.583181778653795,0.10076043009757996,1.5716934192367198,-0.14716610312461853,0,1,0,0.5585306644439697
goat,19,27.515327472756802,0.8626850247383118,0.9872085452079773,0.17337572574615479,247882,27.515327472756802,0.17337572574615479,27.591177797394582,0.1744193136692047,0.07585032463778063,0.0010435879230499268,0,0,1,0.55764
scooter-black,19,25.819039366348697,0.881164014339447,0.9840254783630371,0.18896780908107758,238832,25.819039366348697,0.18896780908107758,26.416245609340677,0.1607920080423355,0.5972062429919802,-0.028175801038742065,1,0,1,0.5576006336513027
breakdance,38,25.444281244227525,0.860340416431427,0.984407365322113,0.17064544558525085,144862,25.444281244227525,0.17064544558525085,25.015462682267714,0.19439047574996948,-0.4288185619598117,0.023745030164718628,1,0,0,0.5557187557724745
bmx-trees,6,30.953932338725604,0.8711910247802734,0.9827026724815369,0.13896676898002625,247776,30.953932338725604,0.13896676898002625,30.882155577790087,0.1392257809638977,-0.0717767609355171,0.00025901198387145996,0,0,1,0.55552
breakdance,3,25.446382532122552,0.8604009747505188,0.9848304986953735,0.17683923244476318,149821,25.446382532122552,0.17683923244476318,25.341410341308315,0.18596968054771423,-0.10497219081423736,0.00913044810295105,1,0,0,0.5536174678774479
bmx-trees,26,32.7652897900678,0.9135599136352539,0.9894629716873169,0.1291893571615219,247652,32.79750727212424,0.12452001869678497,32.58105382603864,0.13753120601177216,-0.1842359640291562,0.008341848850250244,0,0,1,0.55304
dance-twirl,77,26.697792903817877,0.8056724667549133,0.9790940880775452,0.242357075214386,225222,26.697792903817877,0.242357075214386,26.87776319996697,0.2289717197418213,0.17997029614909366,-0.013385355472564697,0,1,1,0.5515815042877197
bmx-trees,14,32.88540666069112,0.9069347381591797,0.987824022769928,0.11234253644943237,247557,32.88540666069112,0.11234253644943237,32.603228758263405,0.12522661685943604,-0.282177902427712,0.012884080410003662,0,0,1,0.55114
libby,7,34.05122081763394,0.9117823243141174,0.9870009422302246,0.12079212814569473,247475,34.05122081763394,0.12079212814569473,33.807988557824075,0.13215866684913635,-0.24323225980986507,0.01136653870344162,0,0,1,0.5495
goat,66,26.878536840301233,0.8581418991088867,0.9868286848068237,0.18013755977153778,247460,26.878536840301233,0.18013755977153778,26.857394175673846,0.18027935922145844,-0.02114266462738712,0.0001417994499206543,0,0,1,0.5492
soapbox,43,30.241284580918283,0.8897130489349365,0.9859028458595276,0.13923899829387665,247448,30.241284580918283,0.13923899829387665,30.59212048675218,0.12319572269916534,0.3508359058338968,-0.016043275594711304,0,0,1,0.54896
goat,61,27.490114607855972,0.8657144904136658,0.9871159195899963,0.16607914865016937,247428,27.490114607855972,0.16607914865016937,27.61888083538603,0.16434012353420258,0.12876622753005762,-0.0017390251159667969,0,0,1,0.54856
